Category,,Communications,Communications,Communications,Communications,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Economy,Geography,Military,People and Society,People and Society,People and Society,People and Society,People and Society,People and Society,People and Society,People and Society,People and Society,Transportation,Transportation
Field,,Internet users (humans),Telephones - mobile cellular (connections),Telephones - main lines in use (connections),Internet hosts (connections),Exports (dollars),Debt - external (dollars),Labor force (humans),Inflation rate (consumer prices) (%),Public debt (%),Current account balance (dollars),Reserves of foreign exchange and gold (dollars),Industrial production growth rate (%),Imports (dollars),GDP - per capita (PPP) (dollars),GDP (purchasing power parity) (dollars),GDP - real growth rate (%),Unemployment rate (%),Area (kms*kms),Military expenditures (%),HIV/AIDS - deaths (humans),HIV/AIDS - people living with HIV/AIDS (humans),HIV/AIDS - adult prevalence rate (%),Infant mortality rate (%),Population (humans),Birth rate (%),Death rate (%),Life expectancy at birth (years),Total fertility rate (children born/woman),Roadways (kms),Railways (kms)
Country,Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Africa,0.0021936277410933044,0.00617359180322312,0.0023902215994547026,3.183782579722879e-06,0.00653633308995595,-0.0003227522289365476,0.0036340497663095235,-0.006873723782416646,-0.003574333418271895,0.01340836697850914,0.0174754629458834,0.0141674403643764,-0.0034372373825232974,0.008726763937943836,0.0037042983107531914,0.012403142833082687,-0.013602305838346852,0.02195645461639672,-0.02079271020992058,-0.0004527676784693854,-0.0005348796583797745,0.0,-0.012319147631449362,-0.005738856222918578,0.011644404049840594,-0.004033023416491534,0.015260536166303742,0.00870869673726842,0.003694230975970313,0.0035984342102640047
Botswana,Africa,2.1845267691392505e-05,0.00037828322120185207,0.00011042088826176372,1.1313090612964975e-05,0.00045878670529666486,-2.717280616530944e-05,0.00027778534959408785,-0.010047008692126182,-0.002365175279937778,0.013049463556579126,0.00122240950223609,0.013767677138218741,-0.00034583975756491506,0.016249769645045924,0.0003175665797355075,0.013463829226385256,-0.015550482635925062,0.005368567030379752,-0.01892057073586385,-0.010350252029572854,-0.012173537299571489,-0.17768013756662768,-0.012113775062554137,-0.00019406733501482163,0.01537871182734486,-0.03114295091612165,0.004026145422391065,0.013424439170409202,0.0006521062785484019,0.0008000551987529244
Cameroon,Africa,0.0002813245505867187,0.001448698886305958,0.0002787479205855044,4.561991893541634e-06,0.0003969590294545865,-0.0001496230555839608,0.00262264896881074,-0.003570715330775534,-0.0067822463484253775,0.013020239384602299,0.000340420994547538,0.012191521606182365,-0.00032861908550027054,0.0021664939024251756,0.0005905454089859693,0.011944834745574541,-0.03050492173506327,0.004305847035515568,-0.006627787472717673,-0.025455217490626583,-0.02113102828222642,-0.034734963086573895,-0.030538045489006457,-0.003068002141503272,0.02759208443408862,-0.022586619474377,0.0052954307135138125,0.030313195055786037,0.0017902177316331022,0.0009558226844053655
"Congo, Republic of the",Africa,4.383368698807622e-05,0.0004204355823653182,0.0,6.455149399757733e-08,0.0006813057936325234,-0.00013517569839565765,0.0003123811910448622,-0.005052720891539462,-0.007839969716428162,0.01304330705680534,0.00035580514959732563,0.012228995783858955,-0.00014785247348007445,0.002922951853812117,0.00012531675662963573,0.014752905783806475,-0.054353874548085164,0.00307031411701566,-0.01037265497295639,-0.004293724946786085,-0.003041597716945846,-0.023369668220803476,-0.038821898219310015,-0.0005435774860749998,0.03361150625813042,-0.021766664159824565,0.0056837984125539635,0.04148756771446364,0.0004412685667044596,0.0007865632448300291
Cote d'Ivoire,Africa,0.0003320173555845819,0.0022808637855510866,0.00026277866435324264,1.4635813719803078e-05,0.0009635654400188609,-0.00033808376877352865,0.002402511625913902,-0.003272741737384684,-0.017906666481429974,0.01303442844306389,0.0004086942110367061,0.016793525943492916,-0.0005675163130568159,0.0013717253396665185,0.0004568708305972158,0.011878224241096037,-0.012877434873264459,0.0028894066375621794,-0.0075207665958243715,-0.024428306342469393,-0.018692688760922973,-0.028955035061323988,-0.03583433632745769,-0.00324886691802635,0.02592643773112818,-0.021111605766220502,0.0056603073157613796,0.028074307085097727,0.00249910750449378,0.0005932382085991073
Egypt,Africa,0.00842677346301021,0.011021492992019356,0.00834233138924767,0.00019947636975454886,0.0023530040815581115,-0.000997623479912492,0.00856087890678557,-0.010880925616690164,-0.026275305221790793,0.01297803015417513,0.003963445022955399,0.012154406567060407,-0.004413004626403852,0.006176913478440133,0.006403213841970777,0.012688029664625877,-0.010218062311882154,0.00917622076498302,-0.018213996243690297,-0.00029261585315012637,-0.00038580456762793734,0.0,-0.012554689555341947,-0.013625997482017956,0.0162209894552255,-0.005116619108425702,0.01423536808685748,0.01589506761240913,0.0028458157063474127,0.004629550324811015
Gabon,Africa,1.4731971839543919e-05,0.000283041108660056,1.2304786260625322e-05,4.496156966312841e-07,0.0007588986583899094,-9.649838471164698e-05,0.00025264593699531436,-0.0023289612238734593,-0.007772018856845236,0.013079904265949948,0.00018725158297479993,0.011298589624270848,-0.00012391477170757713,0.014726404359331629,0.00022241441143380599,0.012903105379694597,-0.021172722808228604,0.0023820582085110607,-0.011281733633253603,-0.001547249013262362,-0.0017221570946000337,-0.03792893696714887,-0.02495604460621218,-0.00012807565730258124,0.029215434299944665,-0.02347485253862597,0.005138435911688804,0.033096861481227785,0.00035014104930104723,0.0006795270840815238
Ghana,Africa,0.0005316423506293472,0.002657035131671384,0.00023503452729957373,4.440049014203281e-05,0.0006391403124147784,-0.00021949611328654056,0.0038978140361567003,-0.01600284898488905,-0.015362214768545152,0.012974638111436843,0.0004562931916016149,0.01313093188228545,-0.0008948641846608061,0.0024354315536746804,0.0008102206749787109,0.015232308546834465,-0.01379509223929906,0.002116211383572687,-0.00466639823516567,-0.013604985514603362,-0.010922421947724064,-0.01324897759959835,-0.023381525402814143,-0.003857708785498622,0.02274563005505971,-0.014364999143313038,0.00883265509571052,0.02507984418720758,0.0020774447428212116,0.000856083622998179
Kenya,Africa,0.0018504224162363115,0.003630003662094601,0.0002717413962569661,6.498773990442905e-05,0.00042945277387435054,-0.00023127349231212525,0.005147743840751864,-0.010654679375317782,-0.014499553825923894,0.012981024227459925,0.00048048544972133613,0.0125540394065449,-0.000882630168883268,0.0011115799548613685,0.0008097202134746471,0.013342044062365199,-0.04087403165376844,0.005286998837218442,-0.012849577033662048,-0.07103542779350586,-0.04880803668267482,-0.039227212795295646,-0.02539990512109014,-0.006438911669819553,0.029230697275256137,-0.017122543654910352,0.007210813506176605,0.03079713329265781,0.003576863541085722,0.002284015856206293
Morocco,Africa,0.005713447424895887,0.0062530361957498694,0.002145524288898359,0.0003717792443641066,0.001543248636726236,-0.0006488860038041962,0.004043235472362064,-0.002867752158778919,-0.018722246023070734,0.012918672156988486,0.0032210280446583026,0.01232188429095389,-0.003021591100021943,0.005292427372740943,0.0022228389519437456,0.012246574362420286,-0.009755400673070859,0.004038351936478831,-0.02930289240957896,-0.0005959398161080606,-0.000752598224237032,0.0,-0.01547821328490672,-0.005445800925089516,0.013088444995162157,-0.005523050669649957,0.014972839072765663,0.011656072442181307,0.0019103921209225078,0.0017761670302070332
Mozambique,Africa,0.00018970995757443542,0.000982608570036427,5.632553669325456e-05,6.179050640151221e-05,0.00018719891255378608,-0.0001044797584943502,0.003465314441153909,-0.01084816683889554,-0.007954225213845999,0.012984222739268659,0.00024030811559332753,0.014033900024099938,-0.00024070736980865947,0.0007405003677704628,0.0003171069352891989,0.016777606305179785,-0.02039746137883082,0.0073145521217954194,-0.004248231506228448,-0.05462955471371594,-0.05118651170626509,-0.07234321115216562,-0.04959542994861154,-0.003539388759599261,0.03168156156672607,-0.03438729373556235,0.0016320337657729999,0.03788854880445532,0.0009454054146730715,0.0036407025392090234
Namibia,Africa,2.9184496333106136e-05,0.0002252516720668365,0.00010964262536315433,6.12375093047289e-05,0.00027852257226242263,-5.1992210470101775e-05,0.0003001488195392797,-0.006748607888885008,-0.006720306403931506,0.013037201404433566,0.00012933475184328787,0.013599769634726765,-0.0002938825891381379,0.008777580971732053,0.00017741614592449854,0.01222097450608639,-0.03198323399645828,0.007540645283705544,-0.01987943825470312,-0.005911468208707396,-0.0073769463713259376,-0.10124977126988267,-0.022528060462829513,-0.00022759909428165246,0.01542437946908386,-0.029036762411309716,0.003234688359274625,0.0143392154388564,0.0016598741581741044,0.0022750034817167826
Nigeria,Africa,0.014331256622418962,0.013488638865822121,0.0008680350653694321,4.140955651784478e-06,0.007477649916909215,-0.0005655160230692085,0.017065785307368943,-0.016012934459170833,-0.0036194639760745353,0.013329604465990031,0.00591473157294685,0.010791532353431013,-0.004132397281276259,0.0017353049852132582,0.004395256840369754,0.015662996281087607,-0.009247849704274759,0.008456956165350903,-0.005658791337795386,-0.15179602121387556,-0.12176323601688499,-0.02462799850881375,-0.044164432114430226,-0.02507802426337159,0.03240464452208576,-0.030408007215060165,0.003061716193526039,0.03863953147285756,0.006676327466760013,0.0031826044380761083
Senegal,Africa,0.0007133252781396783,0.0012684813934334587,0.00023188480981499858,1.1856776784529306e-06,0.00013479837054938604,-9.16097086970719e-05,0.001881182465962655,-0.0023312560299636573,-0.008762778762712541,0.013010196786480431,0.00023011790041599394,0.011498093291272972,-0.0002879867190522775,0.0016116299606296616,0.00029512397840062446,0.01244765664335274,-0.04916931958873258,0.0017229296083309442,-0.007155066202998076,-0.0016181298229832617,-0.0019286716879231647,-0.004517638412444797,-0.027440552322529236,-0.0019979542071901896,0.029407600667712787,-0.01610678661129741,0.007965874110824283,0.03386053696757662,0.0003676674419763116,0.0008163828558703311
South Africa,Africa,0.0033982697096087895,0.012873820218107217,0.003767085963046646,0.004538608197174097,0.008189503076799257,-0.0017972267562943998,0.006177647463979189,-0.006767832758403047,-0.009637246084814751,0.012655258571168431,0.004978714660251616,0.011984296073126876,-0.00823223188056134,0.01431894132435133,0.008125336121945699,0.011294823044403815,-0.025343566561436204,0.011194833925026687,-0.00817374368318795,-0.20257905668811674,-0.2037353504423673,-0.11731129108943218,-0.02366395452734837,-0.007818558710342859,0.011615332593244843,-0.037625402575002916,0.0023391423368749964,0.01025996358548242,0.012315591772141636,0.018826836976228167
Sudan,Africa,0.0020401161394203167,0.0026906935693316795,0.00044476082532008847,4.97210552235234e-08,0.0007255666636765152,-0.0008783706362514893,0.003744642049486477,-0.023248868019456793,-0.026395476719567115,0.012969311065689732,0.00023011282773132603,0.013507607534386732,-0.0006089785749993022,0.00214717018279135,0.0012935629334463032,0.01271808774454075,-0.019167794783676324,0.020936408407886173,-0.018276245424999473,-0.01125875240522623,-0.012227505523113512,-0.00924551461733749,-0.03335973681188316,-0.006566918460672363,0.02739737162073661,-0.017925735101045007,0.007103317938724341,0.032094742415620485,0.0002969259840308207,0.005418569436354848
Tunisia,Africa,0.0015255740162210005,0.0021983072638677346,0.0010186643859537907,1.6126423702674752e-06,0.0015550172771351867,-0.00058342295122484,0.001329431060397973,-0.006069722791221335,-0.01428741343038541,0.012988184919579558,0.001071315543803833,0.010715532313757652,-0.0018966132885864053,0.010587718686999335,0.0013172508568651067,0.012300336839547444,-0.014928061762454826,0.001418585120229099,-0.007206969726934249,-5.0156255552198135e-05,-6.758870337143113e-05,0.0,-0.010890891490417658,-0.0016380374540577334,0.00846752552757239,-0.006257565393437108,0.01571413157495097,0.006067292398429825,0.0005529953808120182,0.0019528914927805984
Zambia,Africa,0.0003113244986700932,0.0008571305660069758,6.332379579145952e-05,2.1853390761820483e-05,0.00045874592441153965,-0.00012637719142716188,0.0019070234580409338,-0.014051114211993464,-0.012196623500744054,0.013026008599497686,0.00017559215169522628,0.016309277670138945,-0.00031814165748286056,0.0008883902803553156,0.0002005802495395348,0.015332356745461245,-0.037172901877897964,0.006872246116585073,-0.008838289053764702,-0.03779109901802681,-0.03640386375544155,-0.09045386115996493,-0.040357503928690246,-0.001998875600833412,0.03617556804499984,-0.03334297596233318,0.0017191923904747786,0.04240674542559081,0.0029347294135325867,0.002016562844481458
Zimbabwe,Africa,0.0008265818702196975,0.0008738284155474095,0.00027200002704929124,4.5280970364241515e-05,0.0001514297820329784,-0.0001592417165336141,0.0014288746954484914,-0.3464889654774903,-0.05153131073986673,0.01302372139518934,9.09236654219339e-06,0.00843425423057028,-0.00018628759646074024,0.0006936800492285246,0.00015501529375671212,0.006614621300513965,-0.08737073914634062,0.003521013458775639,-0.021273731075242275,-0.07380476050179506,-0.05503235662838501,-0.11211559520977872,-0.01796934850784806,-0.0019497811881767706,0.02404706899872144,-0.032273813900581545,0.0020745576874073596,0.022065320899383442,0.0027621994319110693,0.002898959454321781
Australia,Australia-Oceania,0.010840785411993202,0.006885674098595979,0.008590522139005772,0.02559571187663153,0.018830349872143874,-0.024443853388494804,0.0040231869448214,-0.003881507478539562,-0.005326437897959891,0.012056381131173736,0.0068923179878852825,0.00980061976644726,-0.0190754909035338,0.04814540227443214,0.01197167057311377,0.010910160028048099,-0.0046450044200592264,0.07135117467754094,-0.015060471202696895,-1.6267300516296803e-05,-0.0006192764333306164,-0.00012069199618096046,-0.0009898782686384054,-0.003445615487349873,0.004371765504164845,-0.010107114461954518,0.018603855231498392,0.005365753898673021,0.028495270235681568,0.03736730545372564
Fiji,Australia-Oceania,1.970812266418301e-05,6.392203935208442e-05,8.318717851799016e-05,2.8244582811731136e-05,2.378505373157791e-05,-9.366661360535204e-07,0.00011140911376538359,-0.005336356667120417,-0.009728460388905895,0.013024516981002878,0.00015630689539906296,0.01797763161865997,-8.745570305561794e-05,0.006013745997527945,2.1858233057981598e-05,0.008898623336947796,-0.007278115517163666,7.288921083794369e-05,-0.010683390109360466,-5.0156255552198135e-05,-1.9904361044599072e-05,-6.774871035490649e-05,-0.0044853889731938995,-2.4749884828039956e-05,0.014326463578832048,-0.007060432207001852,0.013574243445183926,0.013819554736865487,0.0,0.000536091408688184
New Zealand,Australia-Oceania,0.002360272834310597,0.0012744638212270276,0.0015260549778858433,0.004215493287933343,0.0031961292185356525,-0.001768290200881425,0.0008234100366701749,-0.0032962492858182187,-0.007079355849957777,0.012868657392779547,0.002019502533229466,0.00913886886621396,-0.003112934147796151,0.03479423988057624,0.0016756077665922647,0.009806674176030332,-0.004777202421992913,0.002386545095002111,-0.004671011455397012,-5.0156255552198135e-05,-5.934284617896415e-05,0.0,-0.0012300257540313374,-0.0005817299165340235,0.005923003662064666,-0.010582613369031997,0.01795548248103872,0.007401550618664223,0.0031556018866751617,0.0037005999806769764
Costa Rica,Central America & Carib,0.0009324010154737401,0.0005669563434050141,0.0010749118868713422,9.632125228814272e-05,0.0009761527901095398,-0.000233832332726721,0.0007354113882230251,-0.010040039354062495,-0.013405970613960526,0.012994229466451533,0.0005834738160866547,0.01238864688806044,-0.0012851867837269989,0.014393650356685918,0.0007019624388076965,0.013169299564849196,-0.0062941144724102775,0.0003768449474141657,-0.0011717997196171723,-0.00030647601905407665,-0.00038793464933836405,-0.0020354255509220836,-0.0034060206791042334,-0.0006052290891354292,0.009741281242097251,-0.0036526651010130124,0.016759696584106996,0.008304197556001069,0.0011630531463148609,0.00030306221877143195
Cuba,Central America & Carib,0.000625160485997505,6.570071650312819e-05,0.0008420892254820665,7.806757142039841e-06,0.00033177794039618286,-0.0005066069720913649,0.0017786108887957112,-0.00617904574322719,-0.00918899998749153,0.01303159810575873,0.0005337309780195585,0.012548499433925832,-0.0010001070386136796,0.008714966801273148,0.001244189386620599,0.012422220466352961,-0.0019298700113560363,0.0009301681429294123,-0.019362654775319378,-3.937270671862765e-05,-0.00017904683609740597,0.0,-0.0014511269478742776,-0.0017768641545540887,0.0029406421085510907,-0.010767483703953069,0.016786304175125995,0.0033272432865058387,0.002015235951664499,0.0059012328415946206
Dom. Rep.,Central America & Carib,0.001229643138153712,0.0016918818477664973,0.0008105643989740724,0.0004443327241539901,0.0007511956128376612,-0.00031774768085641433,0.0015195196334575596,-0.009059908224864046,-0.011577861812162362,0.01297627676662617,0.0003440615892659516,0.010181115991560625,-0.0013803773590779507,0.009838932378323303,0.0011284838876946734,0.014023703828047001,-0.015103763170386501,0.00035459827174601016,-0.00250097779242453,-0.002823258710143473,-0.002581598782057731,-0.006844515264068592,-0.011332139119503763,-0.0014982124287282177,0.014039261728734846,-0.005330394346836227,0.0154725170630497,0.013588549521108328,0.0004744609606066319,0.0007562064105753695
El Salvador,Central America & Carib,0.0004983157361909516,0.0014118345721230972,0.0008291875788114584,2.9958091465477536e-05,0.0004206160247782683,-0.00028845786234405493,0.0010087460209347867,-0.0035138651608438445,-0.013531142917409198,0.01301247368988903,0.00036446318894947476,0.009906748939091437,-0.0007866182453483407,0.007295254515924471,0.0005580050451857392,0.009639987442912591,-0.006202375773447958,9.852175741340118e-05,-0.010251477118709149,-0.0010004185709632924,-0.001141591155508704,-0.003920191632058592,-0.009673133747191436,-0.0009767389601749474,0.014928698013637732,-0.006716603273566399,0.014476042810316874,0.013198671977310556,0.00022977094680216175,0.00029792054449478457
Guatemala,Central America & Carib,0.0010467082515265515,0.0029157337955899075,0.0011463665157749711,0.00029604684600364166,0.0006929104279634256,-0.00027776706606898784,0.0015051777999320374,-0.007191384797650807,-0.00690324437103798,0.013001195627283847,0.0007294691431410775,0.011675122772434142,-0.0011706106950967238,0.005751611713604796,0.0009839994779660558,0.011245731970828237,-0.003983768184156129,0.000911922692495884,-0.000829786535525134,-0.002490067002638902,-0.0024958049136705224,-0.004908245868961506,-0.01294622681170242,-0.0021469802881708545,0.021573155532158845,-0.005597640450532377,0.013228223968062773,0.022238789047938145,0.0003589998210688268,0.0005274679940349345
Honduras,Central America & Carib,0.0003008913476345104,0.0010383998834915511,0.0005038404843698444,2.736741879855862e-05,0.0004130776559799805,-0.00013177832438261757,0.0010859981503290957,-0.008086866156040427,-0.010123654968259309,0.013009825484066902,0.000368070327192186,0.013149140569922587,-0.0006946187731750033,0.004196125130912508,0.00039565832086769,0.011941656100742354,-0.014240792876932817,0.000941556823158391,-0.00444492627318149,-0.0017324944978597213,-0.0016886613355846217,-0.00626259112352975,-0.010314547313768099,-0.0011867185489734242,0.019526226559287516,-0.0058949406287404195,0.013056669769700064,0.020014465737493336,0.00036918833008908226,0.0003703851296184758
Jamaica,Central America & Carib,0.0009187763947629875,0.0007622425653172311,0.00026462324167813596,5.98394576649337e-06,0.00013170830807070094,-0.00027869404796714416,0.0004702558638727165,-0.01402664833002012,-0.036432222432989124,0.013002041484782012,0.00029526939856947644,0.007211357816415186,-0.00045496930961727594,0.00807926351160618,0.0002387148462502292,0.007669726054799598,-0.012517782543281349,5.4721219636799e-06,-0.001675891321601225,-0.0006616057823556156,-0.0009640099453234601,-0.008524961374274956,-0.006200963204299015,-0.00034875285191172364,0.011933910814707521,-0.008605646588167913,0.014881737928787707,0.00960376672721861,0.0006120492921594936,0.00024128648851278676
Nicaragua,Central America & Carib,7.476142916266137e-05,0.0006019175045271411,0.00020471182494265414,0.00021151381716233585,0.0001868477976982017,-0.00013328607880470927,0.0008926142071520514,-0.009189988085817984,-0.020901053920862563,0.013009229961135082,0.00015792738914419173,0.011056447107681765,-0.00033457407737563994,0.0033305667011622785,0.00022613462076226664,0.012118314321174916,-0.0069607054476514075,0.001107120464679339,-0.0022885911055603174,-0.00026416582244087307,-0.00025351847890253036,-0.0006800009152699646,-0.0112504361492876,-0.0008363539899602732,0.014854777048253314,-0.004355807885672498,0.013905530357039132,0.0117784193754622,0.0005702574687828443,0.0
Panama,Central America & Carib,0.00037556563389323663,0.0009051691812652899,0.0004182406364192865,2.4002711846553604e-05,0.0011790829141287464,-0.0003317370163578174,0.0005307940254111076,-0.005268172459395386,-0.01361000254347512,0.012981220529831989,0.00028982495512852726,0.01387093979858041,-0.0014760927346686402,0.013546220809978783,0.0005158747101855673,0.01698954770749228,-0.006126242336366519,0.0006137442675940495,-0.004387795989356933,-0.0005645049078833927,-0.0006543125785790292,-0.004883212214791612,-0.005547051287015982,-0.0004363950243629927,0.012758630227515201,-0.005143799499918577,0.016374032839903255,0.012555636915209752,0.0003126036340987957,0.0001802110994384143
Kazakhstan,Central Asia,0.001837265915917024,0.0033176136802292376,0.002846728772188953,0.00010641188129847161,0.005785057859664531,-0.002328134250044592,0.002994482737813379,-0.00870013153025965,-0.0025756269070136358,0.013101913286028406,0.0029349239361056655,0.014323576440897863,-0.0031301116828750574,0.013441030990124274,0.0025815113313956382,0.016064160890243484,-0.006172935219557421,0.025101763232667586,-0.004314232396596423,-0.00019229659700474545,-0.000520128814628438,-0.00023007638163700237,-0.01165717711311407,-0.002564759314883772,0.009794562512523863,-0.014899685695651576,0.012350047302465401,0.007863115571349407,0.004193645163883289,0.013014182232951322
Russia,Central Asia,0.021389444448225756,0.044353255272125997,0.035417667228380474,0.013599992112845188,0.040734808236329585,-0.011186511309851129,0.02649199932583807,-0.010869501201267314,-0.0020019302557675966,0.014770176968931544,0.05475094195264778,0.01313380225661334,-0.023770500756893242,0.017790797939115647,0.030619557021594655,0.013093646442886742,-0.006430201465922339,0.15812073376278912,-0.02310261631112883,-0.019684598305594218,-0.03388580932019169,-0.005861038222053486,-0.0040432360674207725,-0.023770892966043,0.003026505695258652,-0.02905338720881665,0.011827817345647862,0.0021080155600348744,0.032004691651476486,0.07905398030217246
Uzbekistan,Central Asia,0.0017781836610310236,0.002310888592431423,0.0015464484576264731,6.13686243773949e-05,0.0009223524680590942,-0.00015641546047094235,0.005466343980016478,-0.015425385824413523,-0.004081678880995102,0.01310668338486322,0.0011194396671755722,0.016368981585937994,-0.0005872647475505483,0.0026115713309745204,0.0010649770440168493,0.016912440126472143,-0.0013049142678205347,0.004046222162653327,-0.015836431064859487,-0.0004060866768413352,-0.0006730926738541163,0.0,-0.017534557048083422,-0.004559231348891349,0.013285968723819937,-0.00778624997961793,0.013211925328361135,0.009900774230241893,0.0028486391887906108,0.003475444690001974
China,East & S.E Asia,0.1854212075093533,0.18817758461000525,0.26323020869257746,0.02389645868841389,0.14394815140565484,-0.012213724414127958,0.2829264576630472,-0.004150249381314504,-0.005825324289527933,0.01807998186638846,0.278473885001737,0.02527733376027609,-0.11677118011569224,0.008706545942618922,0.14547940425573366,0.019560766285770966,-0.005106596911761126,0.08876282236288179,-0.023646061096336893,-0.021463223867729832,-0.0286907819922276,0.0,-0.008343377840985055,-0.22428322135070136,0.005010772131510186,-0.010138049796908704,0.015010067889653722,0.004204627177771508,0.09525715943709173,0.07140550389749303
Indonesia,East & S.E Asia,0.012776524811905377,0.03221421744133472,0.021527408513682737,0.0016134151218395905,0.01451960793638285,-0.004826728822904355,0.039502239141337735,-0.008990002964616287,-0.00905123994222855,0.012915417024231586,0.00969135134108124,0.01190560758949518,-0.011325985147015858,0.004601858990264839,0.015044338569303229,0.014567989273716941,-0.008215580432229903,0.017600964785153373,-0.013579727801727125,-0.005132484764499893,-0.008926615092766568,-0.0005176732439878688,-0.0139955407002174,-0.041029232112786036,0.011438000113638047,-0.00818778037250823,0.013588504209144642,0.010562931829377072,0.014253620021524976,0.005736190088075771
Japan,East & S.E Asia,0.06744992185698283,0.03785911196976693,0.04907877378210467,0.09854870723009404,0.07736187853121711,-0.05831181087128113,0.02334017281820149,-0.00046353403908311536,-0.05439788638660683,0.01600544132408364,0.16112907324737927,0.011604999470915322,-0.06759151507113437,0.04352043456539934,0.06502747698977722,0.009989348944834144,-0.003978063153475691,0.0034025171044771607,-0.003524096533576527,-0.00010868892532562022,-0.00036381206212901735,0.0,0.0,-0.021338938685230166,0.00013300791842442533,-0.015502355843110016,0.019179555999009258,0.0009397724389102525,0.04176948329804775,0.02270763397826499
